ImageName,Date,Month,Year,Day,Reef,Transect,DistanceTransect,BinNumber,NumberAlgae,NumberSand,QuadratSize,Notes,DominantVegetation
20221130_R3_T3_1.6-1.8_B6,11/30/22,11,2022,30,R3,T3,1.6-1.8,B6,12,8,20x20,,
20221130_R3_T3_1.8-2_B7,11/30/22,11,2022,30,R3,T3,1.8-2,B7,16,4,20x20,,
20221130_R3_T3_2-2.2_B8,11/30/22,11,2022,30,R3,T3,2-2.2,B8,13,7,20x20 ,,
20221130_R3_T3_2.2-2.4_B9,11/30/22,11,2022,30,R3,T3,2.2-2.4,B9,19,1,20x20,,
20221130_R3_T3_2.4-2.6_B10,11/30/22,11,2022,30,R3,T3,2.4-2.6,B10,15,5,20x20,,
20221130_R3_T3_2.6-2.8_B11,11/30/22,11,2022,30,R3,T3,2.6-2.8,B11,15,5,20x20,1 point on the transect ,
20221130_R3_T3_2.8-3_B12,11/30/22,11,2022,30,R3,T3,2.8-3,B12,16,4,20x20,,
20221130_R3_T3_3-3.2_B13,11/30/22,11,2022,30,R3,T3,3-3.2,B13,13,6,20x20,1 point on transect ,
20221130_R3_T3_3.2-3.4_B14,11/30/22,11,2022,30,R3,T3,3.2-3.4,B14,16,4,20x20 ,,
20221130_R3_T3_3.4-3.6_B15,11/30/22,11,2022,30,R3,T3,3.4-3.6,B15,18,2,20x20,,
20221130_R3_T3_3.6-3.8_B16,11/30/22,11,2022,30,R3,T3,3.6-3.8,B16,17,3,20x20,,
20221130_R3_T3_3.8-4_B17,11/30/22,11,2022,30,R3,T3,3.8-4,B17,10,10,20x20 ,,
20221130_R3_T3_4-4.2_B18,11/30/22,11,2022,30,R3,T3,4-4.2,B18,10,9,20x20, 1 point on transect ,
20221130_R3_T3_4.2-4.4_B19,11/30/22,11,2022,30,R3,T3,4.2-4.4,B19,15,4,20x20,1 point on transect ,
20221130_R3_T3_4.4-4.6_B20,11/30/22,11,2022,30,R3,T3,4.4-4.6,B20,11,9,20x20,,
20221130_R3_T3_4.6-4.8_B21,11/30/22,11,2022,30,R3,T3,4.6-4.8,B21,16,4,20x20 ,,
20221130_R3_T3_4.8-5_B22,11/30/22,11,2022,30,R3,T3,4.8-5,B22,15,5,20x20,,
20221130_R3_T3_5-5.2_B23,11/30/22,11,2022,30,R3,T3,5-5.2,B23,15,5,20x20,,
20221130_R3_T3_5.2-5.4_B24,11/30/22,11,2022,30,R3,T3,5.2-5.4,B24,19,1,20x20 ,,
20221130_R3_T3_5.4-5.6_B25,11/30/22,11,2022,30,R3,T3,5.4-5.6,B25,16,4,20x20,,
20230118_R1_T1_0.6-0.8_B1 ,1/18/23,1,2023,18,R1,T1,0.6-0.8,B1,2,18,20x20,,
20230118_R1_T1_0.8-1_B2 ,1/18/23,1,2023,18,R1,T1,0.8-1,B2,1,19,20x20,,
20230118_R1_T1_1-1.2_B3,1/18/23,1,2023,18,R1,T1,1-1.2,B3,19,1,20x20,,
20230118_R1_T1_1.2-1.4_B4,1/18/23,1,2023,18,R1,T1,1.2-1.4,B4,17,3,20x20,,
20230118_R1_T1_1.4-1.6_B5,1/18/23,1,2023,18,R1,T1,1.4-1.6,B5,15,5,20x20 ,,
20230118_R1_T1_1.6-1.8_B6,1/18/23,1,2023,18,R1,T1,1.6-1.8,B6,18,2,20x20,,
20230118_R1_T1_1.8-2_B7,1/18/23,1,2023,18,R1,T1,1.8-2,B7,17,3,20x20,,
20230118_R1_T1_2-2.2_B8,1/18/23,1,2023,18,R1,T1,2-2.2,B8,15,5,20x20 ,,
20230118_R1_T1_2.2-2.4_B9,1/18/23,1,2023,18,R1,T1,2.2-2.4,B9,12,8,20x20,,
20230118_R1_T1_2.4-2.6_B10,1/18/23,1,2023,18,R1,T1,2.4-2.6,B10,13,7,20x20,,
20230118_R1_T1_2.6-2.8_B11,1/18/23,1,2023,18,R1,T1,2.6-2.8,B11,8,12,20x20,,
20230118_R1_T1_2.8-3_B12,1/18/23,1,2023,18,R1,T1,2.8-3,B12,9,11,20x20,,
20230118_R1_T1_3-3.2_B13,1/18/23,1,2023,18,R1,T1,3-3.2,B13,9,11,20x20,,
20230118_R1_T1_3.2-3.4_B14,1/18/23,1,2023,18,R1,T1,3.2-3.4,B14,18,2,20x20 ,,
20230118_R1_T1_3.4-3.6_B15,1/18/23,1,2023,18,R1,T1,3.4-3.6,B15,8,12,20x20,,
20230118_R1_T1_3.6-3.8_B16,1/18/23,1,2023,18,R1,T1,3.6-3.8,B16,10,10,20x20,,
20230118_R1_T1_3.8-4_B17,1/18/23,1,2023,18,R1,T1,3.8-4,B17,17,3,20x20 ,,
20230118_R1_T1_4-4.2_B18,1/18/23,1,2023,18,R1,T1,4-4.2,B18,14,6,20x20,,
20230118_R1_T1_4.2-4.4_B19,1/18/23,1,2023,18,R1,T1,4.2-4.4,B19,16,4,20x20,,
20230118_R1_T1_4.4-4.6_B20,1/18/23,1,2023,18,R1,T1,4.4-4.6,B20,16,4,20x20,,
20230118_R1_T1_4.6-4.8_B21,1/18/23,1,2023,18,R1,T1,4.6-4.8,B21,15,5,20x20 ,,
20230118_R1_T1_4.8-5_B22,1/18/23,1,2023,18,R1,T1,4.8-5,B22,19,1,20x20,,
20230118_R1_T1_5-5.2_B23,1/18/23,1,2023,18,R1,T1,5-5.2,B23,16,1,20x20,3 points on transect ,
20230118_R1_T1_5.2-5.4_B24,1/18/23,1,2023,18,R1,T1,5.2-5.4,B24,12,8,20x20 ,,
20230118_R1_T1_5.4-5.6_B25,1/18/23,1,2023,18,R1,T1,5.4-5.6,B25,9,11,20x20,2 points on transect ,
20230118_R1_T2_0.8-1_B1 ,1/18/23,1,2023,18,R1,T2,0.8-1,B1,4,16,20x20,,
20230118_R1_T2_1-1.2_B2 ,1/18/23,1,2023,18,R1,T2,1-1.2,B2,8,12,20x20,,
20230118_R1_T2_1.2-1.4_B3,1/18/23,1,2023,18,R1,T2,1.2-1.4,B3,10,10,20x20,,
20230118_R1_T2_1.4-1.6_B4,1/18/23,1,2023,18,R1,T2,1.4-1.6,B4,8,12,20x20,,
20230118_R1_T2_1.6-1.8_B5,1/18/23,1,2023,18,R1,T2,1.6-1.8,B5,15,5,20x20 ,,
20230118_R1_T2_1.8-2_B6,1/18/23,1,2023,18,R1,T2,1.8-2,B6,12,8,20x20,,
20230118_R1_T2_2-2.2_B7,1/18/23,1,2023,18,R1,T2,2-2.2,B7,5,15,20x20,,
20230118_R1_T2_2.2-2.4_B8,1/18/23,1,2023,18,R1,T2,2.2-2.4,B8,7,13,20x20 ,,
20230118_R1_T2_2.4-2.6_B9,1/18/23,1,2023,18,R1,T2,2.4-2.6,B9,18,2,20x20,,
20230118_R1_T2_2.6-2.8_B10,1/18/23,1,2023,18,R1,T2,2.6-2.8,B10,16,4,20x20,,
20230118_R1_T2_2.8-3_B11,1/18/23,1,2023,18,R1,T2,2.8-3,B11,3,17,20x20,,
20230118_R1_T2_3-3.2_B12,1/18/23,1,2023,18,R1,T2,3-3.2,B12,8,12,20x20,,
20230118_R1_T2_3.2-3.4_B13,1/18/23,1,2023,18,R1,T2,3.2-3.4,B13,11,9,20x20,,
20230118_R1_T2_3.4-3.6_B14,1/18/23,1,2023,18,R1,T2,3.4-3.6,B14,7,13,20x20 ,,
20230118_R1_T2_3.6-3.8_B15,1/18/23,1,2023,18,R1,T2,3.6-3.8,B15,7,13,20x20,,
20230118_R1_T2_3.8-4_B16,1/18/23,1,2023,18,R1,T2,3.8-4,B16,7,13,20x20,,
20230118_R1_T2_4-4.2_B17,1/18/23,1,2023,18,R1,T2,4-4.2,B17,10,10,20x20 ,,
20230118_R1_T2_4.2-4.4_B18,1/18/23,1,2023,18,R1,T2,4.2-4.4,B18,8,12,20x20,,
20230118_R1_T2_4.4-4.6_B19,1/18/23,1,2023,18,R1,T2,4.4-4.6,B19,7,13,20x20,,
20230118_R1_T2_4.6-4.8_B20,1/18/23,1,2023,18,R1,T2,4.6-4.8,B20,9,11,20x20,,
20230118_R1_T2_4.8-5_B21,1/18/23,1,2023,18,R1,T2,4.8-5,B21,10,10,20x20 ,,
20230118_R1_T2_5-5.2_B22,1/18/23,1,2023,18,R1,T2,5-5.2,B22,10,10,20x20,,
20230118_R1_T2_5.2-5.4_B23,1/18/23,1,2023,18,R1,T2,5.2-5.4,B23,9,11,20x20,,
20230118_R1_T2_5.4-5.6_B24,1/18/23,1,2023,18,R1,T2,5.4-5.6,B24,12,8,20x20 ,,
20230118_R1_T2_5.6-5.8_B25,1/18/23,1,2023,18,R1,T2,5.6-5.8,B25,11,9,20x20,,
20230118_R1_T3_0.8-1_B1 ,1/18/23,1,2023,18,R1,T3,0.8-1,B1,5,15,20x20,,
20230118_R1_T3_1-1.2_B2 ,1/18/23,1,2023,18,R1,T3,1-1.2,B2,9,11,20x20,,
20230118_R1_T3_1.2-1.4_B3 ,1/18/23,1,2023,18,R1,T3,1.2-1.4,B3,8,12,20x20,,
20230118_R1_T3_1.4-1.6_B4,1/18/23,1,2023,18,R1,T3,1.4-1.6,B4,11,9,20x20,,
20230118_R1_T3_1.6-1.8_B5,1/18/23,1,2023,18,R1,T3,1.6-1.8,B5,5,15,20x20 ,,
20230118_R1_T3_1.8-2_B6,1/18/23,1,2023,18,R1,T3,1.8-2,B6,6,14,20x20,,
20230118_R1_T3_2-2.2_B7,1/18/23,1,2023,18,R1,T3,2-2.2,B7,13,7,20x20,,
20230118_R1_T3_2.2-2.4_B8,1/18/23,1,2023,18,R1,T3,2.2-2.4,B8,7,13,20x20 ,,
20230118_R1_T3_2.4-2.6_B9,1/18/23,1,2023,18,R1,T3,2.4-2.6,B9,15,6,20x20,,
20230118_R1_T3_2.6-2.8_B10,1/18/23,1,2023,18,R1,T3,2.6-2.8,B10,16,4,20x20,,
20230118_R1_T3_2.8-3_B11,1/18/23,1,2023,18,R1,T3,2.8-3,B11,7,13,20x20,,
20230118_R1_T3_3-3.2_B12,1/18/23,1,2023,18,R1,T3,3-3.2,B12,9,11,20x20,,
20230118_R1_T3_3.2-3.4_B13,1/18/23,1,2023,18,R1,T3,3.2-3.4,B13,8,12,20x20,,
20230118_R1_T3_3.4-3.6_B14,1/18/23,1,2023,18,R1,T3,3.4-3.6,B14,7,13,20x20 ,,
20230118_R1_T3_3.6-3.8_B15,1/18/23,1,2023,18,R1,T3,3.6-3.8,B15,3,17,20x20,,
20230118_R1_T3_3.8-4_B16,1/18/23,1,2023,18,R1,T3,3.8-4,B16,5,15,20x20,,
20230118_R1_T3_4-4.2_B17,1/18/23,1,2023,18,R1,T3,4-4.2,B17,6,14,20x20 ,,
20230118_R1_T3_4.2-4.4_B18,1/18/23,1,2023,18,R1,T3,4.2-4.4,B18,5,15,20x20,,
20230118_R1_T3_4.4-4.6_B19,1/18/23,1,2023,18,R1,T3,4.4-4.6,B19,6,14,20x20,,
20230118_R1_T3_4.6-4.8_B20,1/18/23,1,2023,18,R1,T3,4.6-4.8,B20,9,11,20x20,,
20230118_R1_T3_4.8-5_B21,1/18/23,1,2023,18,R1,T3,4.8-5,B21,16,4,20x20 ,,
20230118_R1_T3_5-5.2_B22,1/18/23,1,2023,18,R1,T3,5-5.2,B22,4,16,20x20,,
20230118_R1_T3_5.2-5.4_B23,1/18/23,1,2023,18,R1,T3,5.2-5.4,B23,10,10,20x20,,
20230118_R1_T3_5.4-5.6_B24,1/18/23,1,2023,18,R1,T3,5.4-5.6,B24,11,9,20x20 ,,
20230118_R1_T3_5.6-5.8_B25,1/18/23,1,2023,18,R1,T3,5.6-5.8,B25,18,2,20x20,,
20230118_R1_T3_0.8-1_B1 ,1/18/23,1,2023,18,R1,T3,0.8-1,B1,5,15,20x20,,
20230118_R1_T3_1-1.2_B2 ,1/18/23,1,2023,18,R1,T3,1-1.2,B2,9,11,20x20,,
20230118_R1_T3_1.2-1.4_B3 ,1/18/23,1,2023,18,R1,T3,1.2-1.4,B3,8,12,20x20,,
20230118_R1_T3_1.4-1.6_B4,1/18/23,1,2023,18,R1,T3,1.4-1.6,B4,11,9,20x20,,
20230118_R1_T3_1.6-1.8_B5,1/18/23,1,2023,18,R1,T3,1.6-1.8,B5,5,15,20x20 ,,
20230118_R1_T3_1.8-2_B6,1/18/23,1,2023,18,R1,T3,1.8-2,B6,6,14,20x20,,
20230118_R1_T3_2-2.2_B7,1/18/23,1,2023,18,R1,T3,2-2.2,B7,13,7,20x20,,
20230118_R1_T3_2.2-2.4_B8,1/18/23,1,2023,18,R1,T3,2.2-2.4,B8,7,13,20x20 ,,
20230118_R1_T3_2.4-2.6_B9,1/18/23,1,2023,18,R1,T3,2.4-2.6,B9,15,6,20x20,,
20230118_R1_T3_2.6-2.8_B10,1/18/23,1,2023,18,R1,T3,2.6-2.8,B10,16,4,20x20,,
20230118_R1_T3_2.8-3_B11,1/18/23,1,2023,18,R1,T3,2.8-3,B11,7,13,20x20,,
20230118_R1_T3_3-3.2_B12,1/18/23,1,2023,18,R1,T3,3-3.2,B12,9,11,20x20,,
20230118_R1_T3_3.2-3.4_B13,1/18/23,1,2023,18,R1,T3,3.2-3.4,B13,8,12,20x20,,
20230118_R1_T3_3.4-3.6_B14,1/18/23,1,2023,18,R1,T3,3.4-3.6,B14,7,13,20x20 ,,
20230118_R1_T3_3.6-3.8_B15,1/18/23,1,2023,18,R1,T3,3.6-3.8,B15,3,17,20x20,,
20230118_R1_T3_3.8-4_B16,1/18/23,1,2023,18,R1,T3,3.8-4,B16,5,15,20x20,,
20230118_R1_T3_4-4.2_B17,1/18/23,1,2023,18,R1,T3,4-4.2,B17,6,14,20x20 ,,
20230118_R1_T3_4.2-4.4_B18,1/18/23,1,2023,18,R1,T3,4.2-4.4,B18,5,15,20x20,,
20230118_R1_T3_4.4-4.6_B19,1/18/23,1,2023,18,R1,T3,4.4-4.6,B19,6,14,20x20,,
20230118_R1_T3_4.6-4.8_B20,1/18/23,1,2023,18,R1,T3,4.6-4.8,B20,9,11,20x20,,
20230118_R1_T3_4.8-5_B21,1/18/23,1,2023,18,R1,T3,4.8-5,B21,16,4,20x20 ,,
20230118_R1_T3_5-5.2_B22,1/18/23,1,2023,18,R1,T3,5-5.2,B22,4,16,20x20,,
20230118_R1_T3_5.2-5.4_B23,1/18/23,1,2023,18,R1,T3,5.2-5.4,B23,10,10,20x20,,
20230118_R1_T3_5.4-5.6_B24,1/18/23,1,2023,18,R1,T3,5.4-5.6,B24,11,9,20x20 ,,
20230118_R1_T3_5.6-5.8_B25,1/18/23,1,2023,18,R1,T3,5.6-5.8,B25,18,2,20x20,,
20230118_R2_T1_0.8-1_B1 ,1/18/23,1,2023,18,R2,T1,0.8-1,B1,2,18,20x20,,
20230118_R2_T1_1-1.2_B2 ,1/18/23,1,2023,18,R2,T1,1-1.2,B2,1,19,20x20,,
20230118_R2_T1_1.2-1.4_B3,1/18/23,1,2023,18,R2,T1,1.2-1.4,B3,7,13,20x20,,
20230118_R2_T1_1.4-1.6_B4,1/18/23,1,2023,18,R2,T1,1.4-1.6,B4,4,16,20x20,,
20230118_R2_T1_1.6-1.8_B5,1/18/23,1,2023,18,R2,T1,1.6-1.8,B5,9,11,20x20 ,,
20230118_R2_T1_1.8-2_B6,1/18/23,1,2023,18,R2,T1,1.8-2,B6,10,10,20x20,,
20230118_R2_T1_2-2.2_B7,1/18/23,1,2023,18,R2,T1,2-2.2,B7,14,6,20x20,,
20230118_R2_T1_2.2-2.4_B8,1/18/23,1,2023,18,R2,T1,2.2-2.4,B8,6,14,20x20 ,,
20230118_R2_T1_2.4-2.6_B9,1/18/23,1,2023,18,R2,T1,2.4-2.6,B9,14,6,20x20,,
20230118_R2_T1_2.6-2.8_B10,1/18/23,1,2023,18,R2,T1,2.6-2.8,B10,11,9,20x20,,
20230118_R2_T1_2.8-3_B11,1/18/23,1,2023,18,R2,T1,2.8-3,B11,8,12,20x20,,
20230118_R2_T1_3-3.2_B12,1/18/23,1,2023,18,R2,T1,3-3.2,B12,10,10,20x20,,
20230118_R2_T1_3.2-3.4_B13,1/18/23,1,2023,18,R2,T1,3.2-3.4,B13,6,14,20x20,,
20230118_R2_T1_3.4-3.6_B14,1/18/23,1,2023,18,R2,T1,3.4-3.6,B14,5,15,20x20 ,,
20230118_R2_T1_3.6-3.8_B15,1/18/23,1,2023,18,R2,T1,3.6-3.8,B15,7,13,20x20,,
20230118_R2_T1_3.8-4_B16,1/18/23,1,2023,18,R2,T1,3.8-4,B16,18,2,20x20,,
20230118_R2_T1_4-4.2_B17,1/18/23,1,2023,18,R2,T1,4-4.2,B17,12,8,20x20 ,,
20230118_R2_T1_4.2-4.4_B18,1/18/23,1,2023,18,R2,T1,4.2-4.4,B18,16,4,20x20,,
20230118_R2_T1_4.4-4.6_B19,1/18/23,1,2023,18,R2,T1,4.4-4.6,B19,10,10,20x20,,
20230118_R2_T1_4.6-4.8_B20,1/18/23,1,2023,18,R2,T1,4.6-4.8,B20,3,17,20x20,,
20230118_R2_T1_4.8-5_B21,1/18/23,1,2023,18,R2,T1,4.8-5,B21,14,6,20x20 ,,
20230118_R2_T1_5-5.2_B22,1/18/23,1,2023,18,R2,T1,5-5.2,B22,7,13,20x20,,
20230118_R2_T1_5.2-5.4_B23,1/18/23,1,2023,18,R2,T1,5.2-5.4,B23,13,7,20x20,,
20230118_R2_T1_5.4-5.6_B24,1/18/23,1,2023,18,R2,T1,5.4-5.6,B24,4,16,20x20 ,,
20230118_R2_T1_5.6-5.8_B25,1/18/23,1,2023,18,R2,T1,5.6-5.8,B25,3,17,20x20,,
20230118_R2_T2_0.8-1_B1 ,1/18/23,1,2023,18,R2,T2,0.8-1,B1,1,16,20x20,3 points on zip tie ,
20230118_R2_T2_1-1.2_B2 ,1/18/23,1,2023,18,R2,T2,1-1.2,B2,3,17,20x20,,
20230118_R2_T2_1.2-1.4_B3,1/18/23,1,2023,18,R2,T2,1.2-1.4,B3,8,12,20x20,,
20230118_R2_T2_1.4-1.6_B4,1/18/23,1,2023,18,R2,T2,1.4-1.6,B4,4,16,20x20,,
20230118_R2_T2_1.6-1.8_B5,1/18/23,1,2023,18,R2,T2,1.6-1.8,B5,12,8,20x20 ,,
20230118_R2_T2_1.8-2_B6,1/18/23,1,2023,18,R2,T2,1.8-2,B6,13,7,20x20,,
20230118_R2_T2_2-2.2_B7,1/18/23,1,2023,18,R2,T2,2-2.2,B7,11,9,20x20,,
20230118_R2_T2_2.2-2.4_B8,1/18/23,1,2023,18,R2,T2,2.2-2.4,B8,11,9,20x20 ,,
20230118_R2_T2_2.4-2.6_B9,1/18/23,1,2023,18,R2,T2,2.4-2.6,B9,9,11,20x20,,
20230118_R2_T2_2.6-1.8_B10,1/18/23,1,2023,18,R2,T2,2.6-1.8,B10,14,6,20x20,,
20230118_R2_T2_2.8-3_B11,1/18/23,1,2023,18,R2,T2,2.8-3,B11,10,10,20x20,,
20230118_R2_T2_3-3.2_B12,1/18/23,1,2023,18,R2,T2,3-3.2,B12,13,7,20x20,,
20230118_R2_T2_3.2-3.4_B13,1/18/23,1,2023,18,R2,T2,3.2-3.4,B13,12,8,20x20,,
20230118_R2_T2_3.4-3.6_B14,1/18/23,1,2023,18,R2,T2,3.4-3.6,B14,10,10,20x20 ,,
20230118_R2_T2_3.6-3.8_B15,1/18/23,1,2023,18,R2,T2,3.6-3.8,B15,14,6,20x20,,
20230118_R2_T2_3.8-4_B16,1/18/23,1,2023,18,R2,T2,3.8-4,B16,15,5,20x20,,
20230118_R2_T2_4-4.2_B17,1/18/23,1,2023,18,R2,T2,4-4.2,B17,12,8,20x20 ,,
20230118_R2_T2_4.2-4.4_B18,1/18/23,1,2023,18,R2,T2,4.2-4.4,B18,15,5,20x20,,
20230118_R2_T2_4.4-4.6_B19,1/18/23,1,2023,18,R2,T2,4.4-4.6,B19,12,8,20x20,,
20230118_R2_T2_4.6-4.8_B20,1/18/23,1,2023,18,R2,T2,4.6-4.8,B20,12,8,20x20,,
20230118_R2_T2_4.8-5_B21,1/18/23,1,2023,18,R2,T2,4.8-5,B21,7,13,20x20 ,,
20230118_R2_T2_5-5.2_B22,1/18/23,1,2023,18,R2,T2,5-5.2,B22,17,3,20x20,,
20230118_R2_T2_5.2-5.4_B23,1/18/23,1,2023,18,R2,T2,5.2-5.4,B23,16,4,20x20,,
20230118_R2_T2_5.4-5.6_B24,1/18/23,1,2023,18,R2,T2,5.4-5.6,B24,18,2,20x20 ,,
20230118_R2_T2_5.6-5.8_B25,1/18/23,1,2023,18,R2,T2,5.6-5.8,B25,15,5,20x20,,
20230118_R2_T3_07-0.9_B1,1/18/23,1,2023,18,R2,T3,0.7-0.9,B1,9,11,20x20,,
20230118_R2_T3_0.9-1.1_B2 ,1/18/23,1,2023,18,R2,T3,0.9-1.1,B2,7,13,20x20,,
20230118_R2_T3_1.1-1.3_B3,1/18/23,1,2023,18,R2,T3,1.1-1.3,B3,11,9,20x20,,
20230118_R2_T3_1.3-1.5_B4,1/18/23,1,2023,18,R2,T3,1.3-1.5,B4,5,15,20x20,,
20230118_R2_T3_1.5-1.7_B5,1/18/23,1,2023,18,R2,T3,1.5-1.7,B5,10,10,20x20 ,,
20230118_R2_T3_1.7-1.9_B6,1/18/23,1,2023,18,R2,T3,1.7-1.9,B6,14,6,20x20,,
20230118_R2_T3_1.9-2.1_B7,1/18/23,1,2023,18,R2,T3,1.9-2.1,B7,14,6,20x20,,
20230118_R2_T3_2.1-2.3_B8,1/18/23,1,2023,18,R2,T3,2.1-2.3,B8,6,14,20x20 ,,
20230118_R2_T3_2.3-2.5_B9,1/18/23,1,2023,18,R2,T3,2.3-2.5,B9,10,10,20x20,,
20230118_R2_T3_2.5-2.7_B10,1/18/23,1,2023,18,R2,T3,2.5-2.7,B10,14,6,20x20,,
20230118_R2_T3_2.7-2.9_B11,1/18/23,1,2023,18,R2,T3,2.7-2.9,B11,16,4,20x20,,
20230118_R2_T3_2.9-3.1_B12,1/18/23,1,2023,18,R2,T3,2.9-3.1,B12,7,13,20x20,,
20230118_R2_T3_3.1-3.3_B13,1/18/23,1,2023,18,R2,T3,3.1-3.3,B13,10,10,20x20,,
20230118_R2_T3_3.3-3.5_B14,1/18/23,1,2023,18,R2,T3,3.3-3.5,B14,8,12,20x20 ,,
20230118_R2_T3_3.5-3.7_B15,1/18/23,1,2023,18,R2,T3,3.5-3.7,B15,7,13,20x20,,
20230118_R2_T3_3.7-3.9_B16,1/18/23,1,2023,18,R2,T3,3.7-3.9,B16,6,14,20x20,,
20230118_R2_T3_3.9-4.1_B17,1/18/23,1,2023,18,R2,T3,3.9-4.1,B17,7,13,20x20 ,,
20230118_R2_T3_4.1-4.3_B18,1/18/23,1,2023,18,R2,T3,4.1-4.3,B18,4,16,20x20,,
20230118_R2_T3_4.3-4.5_B19,1/18/23,1,2023,18,R2,T3,4.3-4.5,B19,11,9,20x20,,
20230118_R2_T3_4.5-4.7_B20,1/18/23,1,2023,18,R2,T3,4.5-4.7,B20,10,10,20x20,,
20230118_R2_T3_4.7-4.9_B21,1/18/23,1,2023,18,R2,T3,4.7-4.9,B21,9,11,20x20 ,,
20230118_R2_T3_4.9-5.1_B22,1/18/23,1,2023,18,R2,T3,4.9-5.1,B22,4,16,20x20,,
20230118_R2_T3_5.1-5.3_B23,1/18/23,1,2023,18,R2,T3,5.1-5.3,B23,10,10,20x20,,
20230118_R2_T3_5.3-5.5_B22,1/18/23,1,2023,18,R2,T3,5.3-5.5,B24,5,10,20x20 ,,
20230118_R2_T3_5.5-5.7_B22,1/18/23,1,2023,18,R2,T3,5.5-5.7,B25,3,17,20x20,,
20230118_R3_T1_0.3-0.5_B1 ,1/18/23,1,2023,18,R3,T1,0.3-0.5,B1,1,19,20x20,,
20230118_R3_T1_0.5-0.7_B2 ,1/18/23,1,2023,18,R3,T1,0.5-0.7,B2,2,18,20x20,,
20230118_R3_T1_0.7-0.9_B3,1/18/23,1,2023,18,R3,T1,0.7-0.9,B3,4,16,20x20,,
20230118_R3_T1_0.9-1.1_B4,1/18/23,1,2023,18,R3,T1,0.9-1.1,B4,5,15,20x20,,
20230118_R3_T1_1.1-1.3_B5,1/18/23,1,2023,18,R3,T1,1.1-1.3,B5,4,16,20x20 ,,
20230118_R3_T1_1.3-1.5_B6,1/18/23,1,2023,18,R3,T1,1.3-1.5,B6,7,13,20x20,,
20230118_R3_T1_1.5-1.7_B7,1/18/23,1,2023,18,R3,T1,1.5-1.7,B7,2,18,20x20,,
20230118_R3_T1_1.7-1.9_B8,1/18/23,1,2023,18,R3,T1,1.7-1.9,B8,5,15,20x20 ,,
20230118_R3_T1_1.9-2.1_B9,1/18/23,1,2023,18,R3,T1,1.9-2.1,B9,6,14,20x20,,
20230118_R3_T1_2.1-2.3_B10,1/18/23,1,2023,18,R3,T1,2.1-2.3,B10,6,14,20x20,,
20230118_R3_T1_2.3-2.5_B11,1/18/23,1,2023,18,R3,T1,2.3-2.5,B11,11,9,20x20,,
20230118_R3_T1_2.5-2.7_B12,1/18/23,1,2023,18,R3,T1,2.5-2.7,B12,7,13,20x20,,
20230118_R3_T1_2.7-2.9_B13,1/18/23,1,2023,18,R3,T1,2.7-2.9,B13,3,17,20x20,,
20230118_R3_T1_2.9-3.1_B14,1/18/23,1,2023,18,R3,T1,2.9-3.1,B14,5,15,20x20 ,,
20230118_R3_T1_3.1-3.3_B15,1/18/23,1,2023,18,R3,T1,3.1-3.3,B15,9,11,20x20,,
20230118_R3_T1_3.3-3.5_B16,1/18/23,1,2023,18,R3,T1,3.3-3.5,B16,13,7,20x20,,
20230118_R3_T1_3.5-3.7_B17,1/18/23,1,2023,18,R3,T1,3.5-3.7,B17,12,8,20x20 ,,
20230118_R3_T1_3.7-3.9_B18,1/18/23,1,2023,18,R3,T1,3.7-3.9,B18,10,10,20x20,,
20230118_R3_T1_3.9-4.1_B19,1/18/23,1,2023,18,R3,T1,3.9-4.1,B19,5,15,20x20,,
20230118_R3_T1_4.1-4.3_B20,1/18/23,1,2023,18,R3,T1,4.1-4.3,B20,5,15,20x20,,
20230118_R3_T1_4.3-4.5_B21,1/18/23,1,2023,18,R3,T1,4.3-4.5,B21,4,16,20x20 ,,
20230118_R3_T1_4.5-4.7_B22,1/18/23,1,2023,18,R3,T1,4.5-4.7,B22,5,15,20x20,,
20230118_R3_T1_4.7-4.9_B23,1/18/23,1,2023,18,R3,T1,4.7-4.9,B23,7,13,20x20,,
20230118_R3_T1_4.9-5.1_B24,1/18/23,1,2023,18,R3,T1,4.9-5.1,B24,15,5,20x20 ,,
20230118_R3_T1_5.1-5.3_B25 ,1/18/23,1,2023,18,R3,T1,5.1-5.3,B25,4,16,20x20,,
20230118_R3_T2_0.3-0.5_B1 ,1/18/23,1,2023,18,R3,T2,0.3-0.5,B1,2,18,20x20,,
20230118_R3_T2_0.5-0.7_B2 ,1/18/23,1,2023,18,R3,T2,0.5-0.7,B2,1,19,20x20,,
20230118_R3_T2_0.7-0.9_B3 ,1/18/23,1,2023,18,R3,T2,0.7-0.9,B3,3,17,20x20,,
20230118_R3_T2_0.9-1.1_B4,1/18/23,1,2023,18,R3,T2,0.9-1.1,B4,4,16,20x20,,
20230118_R3_T2_1.1-1.3_B5,1/18/23,1,2023,18,R3,T2,1.1-1.3,B5,11,9,20x20 ,,
20230118_R3_T2_1.3-1.5_B6,1/18/23,1,2023,18,R3,T2,1.3-1.5,B6,10,10,20x20,,
20230118_R3_T2_1.5-1.7_B7,1/18/23,1,2023,18,R3,T2,1.5-1.7,B7,7,13,20x20,,
20230118_R3_T2_1.7-1.9_B8,1/18/23,1,2023,18,R3,T2,1.7-1.9,B8,4,16,20x20 ,,
20230118_R3_T2_1.9-2.1_B9,1/18/23,1,2023,18,R3,T2,1.9-2.1,B9,4,16,20x20,,
